trade_date_str,trade_time,open,close,volume,high,low,amount,change,change_pct,turnover_ratio,pre_close,stock_code,trade_date
2023-02-13,2023-02-13 00:00:00,18.26,18.67,14934608.0,19.01,18.21,281124067.0,0.1,0.54,21.31,18.57,301297,2023-02-13
2023-02-14,2023-02-14 00:00:00,18.57,19.03,19297297.0,19.18,18.3,369909970.0,0.36,1.93,27.53,18.67,301297,2023-02-14
2023-02-15,2023-02-15 00:00:00,18.98,18.5,16536781.0,19.0,18.36,312656333.0,-0.53,-2.79,23.59,19.03,301297,2023-02-15
2023-02-16,2023-02-16 00:00:00,18.38,17.26,19634165.0,18.48,17.25,355694653.0,-1.24,-6.7,28.01,18.5,301297,2023-02-16
2023-02-17,2023-02-17 00:00:00,17.21,16.79,10956943.0,17.43,16.76,189954431.0,-0.47,-2.72,15.63,17.26,301297,2023-02-17
2023-02-20,2023-02-20 00:00:00,16.84,16.99,8104761.0,17.05,16.59,139290271.0,0.2,1.19,11.56,16.79,301297,2023-02-20
2023-02-21,2023-02-21 00:00:00,16.85,17.01,8132126.0,17.15,16.7,140391011.0,0.02,0.12,11.6,16.99,301297,2023-02-21
2023-02-22,2023-02-22 00:00:00,16.75,16.97,4969355.0,17.13,16.71,85613639.0,-0.04,-0.24,7.09,17.01,301297,2023-02-22
2023-02-23,2023-02-23 00:00:00,16.98,16.97,7229109.0,17.16,16.78,125073642.0,0.0,0.0,10.31,16.97,301297,2023-02-23
2023-02-24,2023-02-24 00:00:00,17.06,17.12,8667363.0,17.29,17.0,151369487.0,0.15,0.88,12.36,16.97,301297,2023-02-24
2023-02-27,2023-02-27 00:00:00,16.8,16.47,8660246.0,16.93,16.34,146035419.0,-0.65,-3.8,12.35,17.12,301297,2023-02-27
2023-02-28,2023-02-28 00:00:00,16.6,16.49,6589531.0,16.75,16.18,110540251.0,0.02,0.12,9.4,16.47,301297,2023-02-28
2023-03-01,2023-03-01 00:00:00,16.41,16.66,6736518.0,16.66,16.3,113317669.0,0.17,1.03,9.61,16.49,301297,2023-03-01
2023-03-02,2023-03-02 00:00:00,16.78,17.02,13328778.0,17.49,16.63,231681232.0,0.36,2.16,19.01,16.66,301297,2023-03-02
2023-03-03,2023-03-03 00:00:00,17.52,17.28,17515313.0,18.23,17.25,315981629.0,0.26,1.53,24.99,17.02,301297,2023-03-03
2023-03-06,2023-03-06 00:00:00,17.08,17.58,15712137.0,17.98,16.91,278020720.0,0.3,1.74,22.41,17.28,301297,2023-03-06
2023-03-07,2023-03-07 00:00:00,17.3,16.58,12190833.0,17.52,16.56,211244343.0,-1.0,-5.69,17.39,17.58,301297,2023-03-07
2023-03-08,2023-03-08 00:00:00,16.48,16.98,8239023.0,17.11,16.48,141841918.0,0.4,2.41,11.75,16.58,301297,2023-03-08
2023-03-09,2023-03-09 00:00:00,16.83,17.59,18877695.0,17.97,16.82,338483409.0,0.61,3.59,26.93,16.98,301297,2023-03-09
2023-03-10,2023-03-10 00:00:00,17.59,19.77,43718641.0,21.17,17.53,878561492.0,2.18,12.39,62.37,17.59,301297,2023-03-10
2023-03-13,2023-03-13 00:00:00,19.28,18.84,27687445.0,19.46,18.69,534616314.0,-0.93,-4.7,39.5,19.77,301297,2023-03-13
2023-03-14,2023-03-14 00:00:00,19.49,21.07,46550597.0,22.1,19.23,967673494.0,2.23,11.84,66.41,18.84,301297,2023-03-14
2023-03-15,2023-03-15 00:00:00,20.69,22.16,43383796.0,22.88,20.13,935428937.0,1.09,5.17,61.89,21.07,301297,2023-03-15
2023-03-16,2023-03-16 00:00:00,21.67,21.54,28867481.0,22.38,21.03,631861867.0,-0.62,-2.8,41.18,22.16,301297,2023-03-16
2023-03-17,2023-03-17 00:00:00,21.68,21.27,28412093.0,22.04,20.88,616692355.0,-0.27,-1.25,40.53,21.54,301297,2023-03-17
2023-03-20,2023-03-20 00:00:00,21.02,20.12,23081552.0,21.26,20.01,482053684.0,-1.15,-5.41,32.93,21.27,301297,2023-03-20
2023-03-21,2023-03-21 00:00:00,20.28,20.5,18489795.0,20.97,19.84,382528801.0,0.38,1.89,26.38,20.12,301297,2023-03-21
2023-03-22,2023-03-22 00:00:00,20.28,20.0,17789486.0,20.36,19.48,359258232.0,-0.5,-2.44,25.38,20.5,301297,2023-03-22
2023-03-23,2023-03-23 00:00:00,19.78,20.98,27081472.0,21.03,19.68,562403328.0,0.98,4.9,38.63,20.0,301297,2023-03-23
2023-03-24,2023-03-24 00:00:00,20.58,19.9,18540101.0,20.6,19.81,378668831.0,-1.08,-5.15,26.45,20.98,301297,2023-03-24
2023-03-27,2023-03-27 00:00:00,19.72,19.6,13127520.0,20.28,19.55,264838730.0,-0.3,-1.51,18.73,19.9,301297,2023-03-27
2023-03-28,2023-03-28 00:00:00,19.4,19.8,12975222.0,20.24,19.29,261811938.0,0.2,1.02,18.51,19.6,301297,2023-03-28
2023-03-29,2023-03-29 00:00:00,19.71,20.67,19559040.0,20.98,19.68,406236253.0,0.87,4.39,27.9,19.8,301297,2023-03-29
2023-03-30,2023-03-30 00:00:00,20.48,21.37,28926760.0,21.83,20.08,616842754.0,0.7,3.39,41.27,20.67,301297,2023-03-30
2023-03-31,2023-03-31 00:00:00,20.98,21.15,16847934.0,21.45,20.62,360414441.0,-0.22,-1.03,24.04,21.37,301297,2023-03-31
2023-04-03,2023-04-03 00:00:00,21.55,21.31,18886262.0,21.77,20.99,409344757.0,0.16,0.76,26.94,21.15,301297,2023-04-03
2023-04-04,2023-04-04 00:00:00,20.98,20.79,22727773.0,22.02,20.51,490983878.0,-0.52,-2.44,32.42,21.31,301297,2023-04-04
2023-04-06,2023-04-06 00:00:00,20.19,21.25,21062741.0,21.88,19.99,451726779.0,0.46,2.21,30.05,20.79,301297,2023-04-06
2023-04-07,2023-04-07 00:00:00,20.99,20.66,14696545.0,21.26,20.27,308573685.0,-0.59,-2.78,20.97,21.25,301297,2023-04-07
2023-04-10,2023-04-10 00:00:00,20.38,19.76,12166723.0,20.93,19.68,249768489.0,-0.9,-4.36,17.36,20.66,301297,2023-04-10
2023-04-11,2023-04-11 00:00:00,19.8,20.35,11335834.0,20.61,19.8,232899716.0,0.59,2.99,16.17,19.76,301297,2023-04-11
2023-04-12,2023-04-12 00:00:00,20.28,21.92,26871886.0,22.14,19.98,586237668.0,1.57,7.71,38.34,20.35,301297,2023-04-12
2023-04-13,2023-04-13 00:00:00,21.96,21.05,17860646.0,22.08,20.88,388694216.0,-0.87,-3.97,25.48,21.92,301297,2023-04-13
2023-04-14,2023-04-14 00:00:00,21.29,24.39,41084027.0,25.16,21.27,970161570.0,3.34,15.87,58.61,21.05,301297,2023-04-14
2023-04-17,2023-04-17 00:00:00,24.16,25.34,39711025.0,27.06,24.15,1035726441.0,0.95,3.9,56.65,24.39,301297,2023-04-17
2023-04-18,2023-04-18 00:00:00,24.25,26.29,32777877.0,27.06,24.03,842352258.0,0.95,3.75,46.76,25.34,301297,2023-04-18
2023-04-19,2023-04-19 00:00:00,26.3,25.44,32309684.0,27.91,25.37,865882453.0,-0.85,-3.23,46.09,26.29,301297,2023-04-19
2023-04-20,2023-04-20 00:00:00,25.45,26.1,26177022.0,26.55,25.13,688247618.0,0.66,2.59,37.34,25.44,301297,2023-04-20
2023-04-21,2023-04-21 00:00:00,25.58,23.38,25443929.0,25.59,23.38,627312836.0,-2.72,-10.42,36.3,26.1,301297,2023-04-21
2023-04-24,2023-04-24 00:00:00,23.61,23.63,15315122.0,24.05,22.94,364545460.0,0.25,1.07,21.85,23.38,301297,2023-04-24
2023-04-25,2023-04-25 00:00:00,23.48,22.68,13525392.0,23.67,22.34,314714720.0,-0.95,-4.02,19.3,23.63,301297,2023-04-25
2023-04-26,2023-04-26 00:00:00,22.19,21.11,15363260.0,22.82,20.98,337641254.0,-1.57,-6.92,21.92,22.68,301297,2023-04-26
2023-04-27,2023-04-27 00:00:00,21.0,21.58,14497625.0,22.15,21.0,318998612.0,0.47,2.23,19.38,21.11,301297,2023-04-27
2023-04-28,2023-04-28 00:00:00,21.58,22.01,12380069.0,22.17,21.3,274743992.0,0.43,1.99,16.55,21.58,301297,2023-04-28
2023-05-04,2023-05-04 00:00:00,21.69,20.86,10781684.0,21.86,20.38,229764439.0,-1.15,-5.22,14.41,22.01,301297,2023-05-04
2023-05-05,2023-05-05 00:00:00,21.07,20.28,10201442.0,21.6,20.12,214759466.0,-0.58,-2.78,13.64,20.86,301297,2023-05-05
2023-05-08,2023-05-08 00:00:00,20.1,20.79,8244164.0,21.1,19.96,172838544.0,0.51,2.51,11.02,20.28,301297,2023-05-08
2023-05-09,2023-05-09 00:00:00,20.42,20.3,9310483.0,21.17,20.22,195691763.0,-0.49,-2.36,12.45,20.79,301297,2023-05-09
2023-05-10,2023-05-10 00:00:00,20.06,19.47,10998897.0,20.5,19.07,218977820.0,-0.83,-4.09,14.7,20.3,301297,2023-05-10
2023-05-11,2023-05-11 00:00:00,19.49,19.82,6864300.0,19.97,19.38,137606748.0,0.35,1.8,9.18,19.47,301297,2023-05-11
2023-05-12,2023-05-12 00:00:00,19.94,20.54,12770906.0,20.87,19.86,264660829.0,0.72,3.63,17.07,19.82,301297,2023-05-12
