trade_date_str,trade_time,open,close,volume,high,low,amount,change,change_pct,turnover_ratio,pre_close,stock_code,trade_date
2023-02-13,2023-02-13 00:00:00,12.7,12.62,7006371.0,12.77,12.56,88600921.0,-0.14,-1.1,1.57,12.76,300657,2023-02-13
2023-02-14,2023-02-14 00:00:00,12.63,12.59,5322100.0,12.9,12.52,67447216.0,-0.03,-0.24,1.19,12.62,300657,2023-02-14
2023-02-15,2023-02-15 00:00:00,12.7,12.62,3822344.0,12.72,12.51,48221209.0,0.03,0.24,0.86,12.59,300657,2023-02-15
2023-02-16,2023-02-16 00:00:00,12.62,12.21,7596040.0,12.71,12.09,94212587.0,-0.41,-3.25,1.7,12.62,300657,2023-02-16
2023-02-17,2023-02-17 00:00:00,12.22,11.98,9626183.0,12.97,11.93,117865677.0,-0.23,-1.88,2.16,12.21,300657,2023-02-17
2023-02-20,2023-02-20 00:00:00,11.97,12.01,6152223.0,12.09,11.8,73541387.0,0.03,0.25,1.38,11.98,300657,2023-02-20
2023-02-21,2023-02-21 00:00:00,12.11,12.0,5951780.0,12.39,11.9,71822865.0,-0.01,-0.08,1.34,12.01,300657,2023-02-21
2023-02-22,2023-02-22 00:00:00,11.96,11.82,4568677.0,11.96,11.77,54096406.0,-0.18,-1.5,1.03,12.0,300657,2023-02-22
2023-02-23,2023-02-23 00:00:00,11.9,12.48,17476687.0,12.75,11.87,216801445.0,0.66,5.58,3.92,11.82,300657,2023-02-23
2023-02-24,2023-02-24 00:00:00,12.38,12.58,12047107.0,12.81,12.31,151291794.0,0.1,0.8,2.7,12.48,300657,2023-02-24
2023-02-27,2023-02-27 00:00:00,12.58,12.09,7724171.0,12.63,12.07,94880645.0,-0.49,-3.9,1.73,12.58,300657,2023-02-27
2023-02-28,2023-02-28 00:00:00,12.1,12.19,5442971.0,12.38,12.0,66090504.0,0.1,0.83,1.22,12.09,300657,2023-02-28
2023-03-01,2023-03-01 00:00:00,12.15,12.15,3828282.0,12.23,12.05,46466643.0,-0.04,-0.33,0.86,12.19,300657,2023-03-01
2023-03-02,2023-03-02 00:00:00,12.17,11.95,5532165.0,12.26,11.93,66746285.0,-0.2,-1.65,1.24,12.15,300657,2023-03-02
2023-03-03,2023-03-03 00:00:00,12.0,11.97,6368055.0,12.32,11.76,76355092.0,0.02,0.17,1.43,11.95,300657,2023-03-03
2023-03-06,2023-03-06 00:00:00,11.95,11.85,4508221.0,12.05,11.71,53361990.0,-0.12,-1.0,1.01,11.97,300657,2023-03-06
2023-03-07,2023-03-07 00:00:00,11.91,11.43,6101906.0,11.94,11.4,70805723.0,-0.42,-3.54,1.37,11.85,300657,2023-03-07
2023-03-08,2023-03-08 00:00:00,11.44,11.68,7371506.0,11.98,11.42,86083219.0,0.25,2.19,1.65,11.43,300657,2023-03-08
2023-03-09,2023-03-09 00:00:00,11.68,12.45,19937081.0,12.6,11.68,245746773.0,0.77,6.59,4.47,11.68,300657,2023-03-09
2023-03-10,2023-03-10 00:00:00,12.31,12.11,8315860.0,12.55,12.08,101935360.0,-0.34,-2.73,1.87,12.45,300657,2023-03-10
2023-03-13,2023-03-13 00:00:00,12.03,12.02,5761420.0,12.18,11.87,69125911.0,-0.09,-0.74,1.29,12.11,300657,2023-03-13
2023-03-14,2023-03-14 00:00:00,11.97,11.78,16028408.0,12.05,11.27,185936053.0,-0.24,-2.0,3.6,12.02,300657,2023-03-14
2023-03-15,2023-03-15 00:00:00,11.8,11.81,7808989.0,12.12,11.68,93047732.0,0.03,0.25,1.75,11.78,300657,2023-03-15
2023-03-16,2023-03-16 00:00:00,11.83,11.31,9598645.0,11.88,11.26,110212991.0,-0.5,-4.23,2.15,11.81,300657,2023-03-16
2023-03-17,2023-03-17 00:00:00,11.46,11.31,5016131.0,11.5,11.28,57023908.0,0.0,0.0,1.13,11.31,300657,2023-03-17
2023-03-20,2023-03-20 00:00:00,11.25,11.31,5841118.0,11.52,11.2,66279110.0,0.0,0.0,1.31,11.31,300657,2023-03-20
2023-03-21,2023-03-21 00:00:00,11.39,11.47,3919955.0,11.49,11.19,44657744.0,0.16,1.41,0.88,11.31,300657,2023-03-21
2023-03-22,2023-03-22 00:00:00,11.57,12.29,19283764.0,12.4,11.5,233543952.0,0.82,7.15,4.33,11.47,300657,2023-03-22
2023-03-23,2023-03-23 00:00:00,12.3,13.42,30940330.0,13.54,12.3,399651594.0,1.13,9.19,6.94,12.29,300657,2023-03-23
2023-03-24,2023-03-24 00:00:00,13.35,13.5,18527744.0,13.72,13.2,248897937.0,0.08,0.6,4.16,13.42,300657,2023-03-24
2023-03-27,2023-03-27 00:00:00,13.85,13.65,25656545.0,14.2,13.3,352141294.0,0.15,1.11,5.76,13.5,300657,2023-03-27
2023-03-28,2023-03-28 00:00:00,13.55,13.16,11512141.0,13.55,13.07,152398945.0,-0.49,-3.59,2.58,13.65,300657,2023-03-28
2023-03-29,2023-03-29 00:00:00,13.29,14.96,37667186.0,15.26,13.08,541109426.0,1.8,13.68,8.45,13.16,300657,2023-03-29
2023-03-30,2023-03-30 00:00:00,14.65,14.78,27759035.0,15.03,14.5,409845400.0,-0.18,-1.2,6.23,14.96,300657,2023-03-30
2023-03-31,2023-03-31 00:00:00,14.7,14.82,19204200.0,14.99,14.29,282162781.0,0.04,0.27,4.31,14.78,300657,2023-03-31
2023-04-03,2023-04-03 00:00:00,15.0,14.62,28569236.0,15.0,14.25,417017650.0,-0.2,-1.35,6.41,14.82,300657,2023-04-03
2023-04-04,2023-04-04 00:00:00,14.56,15.58,33283188.0,15.9,14.56,513932446.0,0.96,6.57,7.47,14.62,300657,2023-04-04
2023-04-06,2023-04-06 00:00:00,15.58,14.71,33296913.0,15.78,14.61,505984161.0,-0.87,-5.58,7.47,15.58,300657,2023-04-06
2023-04-07,2023-04-07 00:00:00,14.52,14.48,25750643.0,14.73,13.65,364669525.0,-0.23,-1.56,5.78,14.71,300657,2023-04-07
2023-04-10,2023-04-10 00:00:00,14.45,13.99,15154836.0,14.5,13.96,214162417.0,-0.49,-3.38,3.4,14.48,300657,2023-04-10
2023-04-11,2023-04-11 00:00:00,13.9,14.58,18376832.0,14.83,13.76,265393631.0,0.59,4.22,4.12,13.99,300657,2023-04-11
2023-04-12,2023-04-12 00:00:00,14.72,14.32,12446114.0,14.72,14.23,179221981.0,-0.26,-1.78,2.79,14.58,300657,2023-04-12
2023-04-13,2023-04-13 00:00:00,14.31,13.76,12998009.0,14.33,13.69,180828558.0,-0.56,-3.91,2.92,14.32,300657,2023-04-13
2023-04-14,2023-04-14 00:00:00,13.81,13.86,9481217.0,14.07,13.4,130580661.0,0.1,0.73,2.13,13.76,300657,2023-04-14
2023-04-17,2023-04-17 00:00:00,13.86,13.71,6320696.0,14.05,13.67,87263680.0,-0.15,-1.08,1.42,13.86,300657,2023-04-17
2023-04-18,2023-04-18 00:00:00,13.66,14.37,16417833.0,14.8,13.39,231670366.0,0.66,4.81,3.68,13.71,300657,2023-04-18
2023-04-19,2023-04-19 00:00:00,14.29,14.39,17930631.0,14.89,14.08,261250985.0,0.02,0.14,4.02,14.37,300657,2023-04-19
2023-04-20,2023-04-20 00:00:00,14.2,14.93,18723007.0,15.06,13.9,273233414.0,0.54,3.75,4.2,14.39,300657,2023-04-20
2023-04-21,2023-04-21 00:00:00,15.17,14.25,18998626.0,15.23,14.1,275629033.0,-0.68,-4.55,4.26,14.93,300657,2023-04-21
2023-04-24,2023-04-24 00:00:00,14.78,14.52,20960481.0,15.05,13.83,305977616.0,0.27,1.89,4.7,14.25,300657,2023-04-24
2023-04-25,2023-04-25 00:00:00,14.21,13.6,16086116.0,14.41,13.55,222509562.0,-0.92,-6.34,3.61,14.52,300657,2023-04-25
2023-04-26,2023-04-26 00:00:00,13.66,13.17,13731697.0,13.91,13.0,184304296.0,-0.43,-3.16,3.08,13.6,300657,2023-04-26
2023-04-27,2023-04-27 00:00:00,12.0,13.17,15156213.0,13.29,11.52,193146079.0,0.0,0.0,3.4,13.17,300657,2023-04-27
2023-04-28,2023-04-28 00:00:00,12.95,13.51,10641568.0,13.63,12.95,141289704.0,0.34,2.58,2.39,13.17,300657,2023-04-28
2023-05-04,2023-05-04 00:00:00,13.28,13.05,9043665.0,13.61,12.79,118145977.0,-0.46,-3.4,2.03,13.51,300657,2023-05-04
2023-05-05,2023-05-05 00:00:00,12.92,12.99,6596960.0,13.25,12.82,85826379.0,-0.06,-0.46,1.48,13.05,300657,2023-05-05
2023-05-08,2023-05-08 00:00:00,13.1,13.26,6222075.0,13.56,13.01,82579258.0,0.27,2.08,1.4,12.99,300657,2023-05-08
2023-05-09,2023-05-09 00:00:00,13.27,13.05,6239098.0,13.33,12.96,81678734.0,-0.21,-1.58,1.4,13.26,300657,2023-05-09
2023-05-10,2023-05-10 00:00:00,13.06,13.1,4828326.0,13.25,12.89,63190185.0,0.05,0.38,1.08,13.05,300657,2023-05-10
2023-05-11,2023-05-11 00:00:00,13.04,13.4,7903344.0,13.76,13.01,106314782.0,0.3,2.29,1.77,13.1,300657,2023-05-11
2023-05-12,2023-05-12 00:00:00,13.4,13.12,4523626.0,13.55,13.1,59825096.0,-0.28,-2.09,1.02,13.4,300657,2023-05-12
2023-05-15,2023-05-15 00:00:00,13.13,13.12,5113587.0,13.38,13.0,67264278.0,0.0,0.0,1.15,13.12,300657,2023-05-15
2023-05-16,2023-05-16 00:00:00,13.22,12.9,4877206.0,13.22,12.73,63061685.0,-0.22,-1.68,1.09,13.12,300657,2023-05-16
2023-05-17,2023-05-17 00:00:00,12.78,13.35,5308984.0,13.52,12.78,69884635.0,0.45,3.49,1.19,12.9,300657,2023-05-17
2023-05-18,2023-05-18 00:00:00,13.38,14.12,22017592.0,14.49,13.3,307742635.0,0.77,5.77,4.94,13.35,300657,2023-05-18
2023-05-19,2023-05-19 00:00:00,14.0,14.19,14864453.0,14.6,13.89,211252570.0,0.07,0.5,3.34,14.12,300657,2023-05-19
2023-05-22,2023-05-22 00:00:00,14.0,14.01,9737383.0,14.24,13.78,136023615.0,-0.18,-1.27,2.19,14.19,300657,2023-05-22
2023-05-23,2023-05-23 00:00:00,14.06,13.8,9255723.0,14.4,13.8,129784055.0,-0.21,-1.5,2.08,14.01,300657,2023-05-23
2023-05-24,2023-05-24 00:00:00,13.63,14.32,18186934.0,14.58,13.45,255692472.0,0.52,3.77,4.08,13.8,300657,2023-05-24
2023-05-25,2023-05-25 00:00:00,14.3,14.74,18994435.0,14.75,14.18,274420511.0,0.42,2.93,4.26,14.32,300657,2023-05-25
2023-05-26,2023-05-26 00:00:00,14.84,15.29,27364134.0,15.57,14.56,414764934.0,0.55,3.73,6.14,14.74,300657,2023-05-26
2023-05-29,2023-05-29 00:00:00,15.32,17.33,50864857.0,17.45,15.16,832402869.0,2.04,13.34,11.42,15.29,300657,2023-05-29
2023-05-30,2023-05-30 00:00:00,16.58,17.3,42784317.0,17.68,16.41,730650771.0,-0.03,-0.17,9.6,17.33,300657,2023-05-30
